"Result","Trial","Arena","Assay","ChDate","Sex","LizID","LizID_etho","Trt","TotalDist","Velocity","NovItem_Freq","NovItem_Duration","NovItem_LatFirst","NovZone_Freq","NovZone_Duration","NovZone_LatFirst","Hide_Freq","Hide_Duration","Hide_DurationOrig","Hide_LatFirst","Entry_Freq","Entry_Duration","Entry_LatFirst","Social_Freq","Social_Duration","Social_LatFirst","Neutral_Freq","Neutral_Duration","Neutral_LatFirst","Asocial_Freq","Asocial_Duration","Asocial_LatFirst","Arena_Freq","Arena_Duration","Arena_LatFirst","LizID_nums","LizID_num","liz_capture_date","liz_collect_site","date_of_measurements","hlen","hwid","EndMass","mass","svl","tail_length","liz_status","liz_death_date","liz_notes"
"Result 1","Trial   102","Arena 3","Exploration","CH2_13.01.16_DVR3","F","ld0122",122,"High",206.834,"0.172362",3,8.4,1109.88,6,13.16,1108.44,11,1022.44,1022.44,74.36,13,14.64,74.4,3,105.52,0,5,30.96,71.64,14,41.12,73.24,1,1200.04,0,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   102","Arena 4","Exploration","CH2_18.12.15_DVR1","F","ld0122",122,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   102","Arena 4","Exploration","CH2_13.01.16_DVR2","F","ld0033",33,"High",264.349,"0.220291",2,33.4,9.44,3,12.68,0,24,928.32,928.32,23.2,24,36.32,22.8,3,155.52,0,4,24.84,10.48,26,91.36,22.68,1,1200.04,0,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   103","Arena 1","Exploration","CH3_18.12.15_DVR1","F","ld0087",87,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,"5/09/2015","SP","5/09/2015",7.17,4.99,1.276,1.1,38,51,"ALIVE","",""
"Result 1","Trial   103","Arena 1","Exploration","CH3_13.01.16_DVR3","F","ld0085",85,"High",478.793,"0.398994",7,20.72,621.4,13,86.56,275.88,4,269.88,269.88,311.04,17,107.36,309.4,7,576.84,0,12,73.72,295.32,10,279.6,299.64,1,1200.04,0,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   103","Arena 2","Exploration","CH3_18.12.15_DVR1","F","ld0037",37,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   103","Arena 2","Exploration","CH3_13.01.16_DVR2","F","ld0025",25,"Low",53.3605,"0.0444671",1,0.4,225.88,3,193.52,0.04,4,971.84,971.84,227.92,4,0.6,227.6,1,226.44,0,1,0.92,226.44,4,0.84,227.36,1,1200.04,0,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   103","Arena 2","Exploration","CH3_13.01.16_DVR3","F","ld0091",91,"Low",360.198,"0.300165",0,0,NA,0,0,NA,14,757,757,133,24,173.96,132.88,4,170.08,0,10,25.12,127.88,21,247.84,132.68,1,1200.04,0,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   103","Arena 3","Exploration","CH3_13.01.16_DVR2","F","ld0032",32,"Low",149.855,"0.124879",0,0,NA,4,156.04,0,7,701.12,701.12,159.52,9,265.96,157.96,2,206.4,0,3,16.44,157.32,9,275.68,157.8,1,1200.04,0,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   103","Arena 3","Exploration","CH3_13.01.16_DVR3","F","ld0139",139,"Low",360.708,"0.30059",1,1.04,480.72,5,15.48,479.32,18,216.68,216.68,209.04,34,554.04,208.04,4,278.8,0,8,66.24,187.92,23,638.32,206.4,1,1200.04,0,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   103","Arena 4","Exploration","CH3_13.01.16_DVR2","F","ld0040",40,"High",298.609,"0.248841",1,3.52,206.48,2,2.2,205.24,10,557.76,557.76,214.2,15,70.08,213.36,3,511.56,0,5,14.88,209.96,13,115.84,212.08,1,1200.04,0,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   104","Arena 1","Exploration","CH4_18.12.15_DVR1","F","ld0102",102,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   104","Arena 2","Exploration","CH4_18.12.15_DVR1","F","ld0089",89,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,"5/09/2015","SP","5/09/2015",7.51,5.23,1.198,1.1,39,62,"DEAD","14/08/2017","regrown tail at the tip"
"Result 1","Trial   104","Arena 2","Exploration","CH4_13.01.16_DVR3","F","ld0098",98,"High",255.387,"0.212822",2,6.16,676.92,6,179.08,0,30,755.64,755.64,307.24,39,83.08,304.2,5,311.4,0,7,29.28,271.12,32,103.72,295.16,1,1200.04,0,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   104","Arena 3","Exploration","CH4_13.01.16_DVR2","F","ld0152",152,"Low",764.789,"0.637324",7,22.84,386.8,20,44.68,381.28,54,589.4,589.4,41.12,66,136.12,39.96,8,126.2,0,18,114.6,24.04,64,369.84,28.44,1,1200.04,0,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   104","Arena 3","Exploration","CH4_13.01.16_DVR3","F","ld0079",79,"High",85.804,"0.0715033",0,0,NA,0,0,NA,3,143.28,143.28,1056.52,3,13.6,1043.16,1,1027.24,0,1,8.52,1027.24,3,21,1035.76,1,1200.04,0,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   104","Arena 4","Exploration","CH4_13.01.16_DVR2","F","ld0016",16,"High",39.5393,"0.0329494",0,0,NA,1,1.56,75.16,3,1119.48,1119.48,80.12,3,1.32,79.24,1,75.92,0,1,2.16,75.92,3,2.48,78.08,1,1200.04,0,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   104","Arena 4","Exploration","CH4_13.01.16_DVR3","F","ld0130",130,"Low",591.606,"0.493088",1,0.48,814.32,5,19.88,812.88,11,693.48,693.28,179.32,19,25.56,177.44,9,268.12,0.2,18,95.4,175.76,20,143.04,176.6,1,1199.84,0.2,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   105","Arena 1","Exploration","CH1_14.01.16_DVR2","F","ld0103",103,"Low",342.254,"0.285211",1,0.72,440.12,5,10.52,199.08,22,344.12,344.12,308.08,26,115.48,307.64,4,376.96,0,7,45.4,296.92,26,433.56,301.28,1,1200.04,0,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   105","Arena 1","Exploration","CH1_14.01.16_DVR3","F","ld0086",86,"High",513.973,"0.428311",2,11.8,224.24,8,34.96,210.44,12,383.56,383.56,240.2,35,234.84,239.16,6,291.8,0,14,173.48,129.76,20,351.2,135.36,1,1200.04,0,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   105","Arena 2","Exploration","CH1_14.01.16_DVR2","F","ld0148",148,"Low",555.193,"0.462661",4,3.2,853.56,11,64.24,117.92,90,324.16,324.16,133.12,108,147.68,132.04,4,252.04,0,10,107.4,128.12,96,515.56,131.28,1,1200.04,0,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   105","Arena 2","Exploration","CH1_14.01.16_DVR3","F","ld0082",82,"Low",878.714,"0.732262",1,2.24,606.44,5,6.16,605.28,29,604.08,604.08,70.16,36,122.04,49.2,9,186.32,0,17,95.6,26.92,38,314.04,30.96,1,1200.04,0,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   105","Arena 3","Exploration","CH1_19.12.15_DVR1","F","ld0055",50,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,"1/09/2015","SP","1/09/2015",7.06,5.12,0.943,0.9,37,56,"ALIVE","","Updated tc from tc0115 on 6/12/16"
"Result 1","Trial   105","Arena 3","Exploration","CH1_14.01.16_DVR3","F","ld0073",73,"Low",88.5498,"0.0737915",1,335.2,0,1,0.6,335.2,3,833.88,833.88,365.8,3,0.88,365.28,1,353.44,0,1,7.28,353.44,3,5.44,360.72,1,1200.04,0,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   105","Arena 4","Exploration","CH1_19.12.15_DVR1","F","ld0012",12,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"30/08/2015","UNSWKen","30/08/2015",7.68,5.56,1.57,1.5,45,44,"ALIVE","","regrown tail"
"Result 1","Trial   105","Arena 4","Exploration","CH1_14.01.16_DVR2","F","ld0126",126,"High",413.904,"0.34492",2,5.36,379.32,6,186.16,0,26,756.8,756.8,189.72,30,40.6,188,5,252.4,0,14,63.8,182.72,35,127.04,187.24,1,1200.04,0,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   105","Arena 4","Exploration","CH1_14.01.16_DVR3","F","ld0121",121,"High",834.912,"0.69576",0,0,NA,1,93.4,0,17,160.08,160.08,119.76,19,66,119.08,9,594.56,0,18,148.4,102.84,26,297,117.92,1,1200.04,0,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   106","Arena 1","Exploration","CH2_19.12.15_DVR1","F","ld0138",138,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,"7/09/2015","MP","7/09/2015",7.43,5.11,0.977,1,37,44,"ALIVE","","regrown tail"
"Result 1","Trial   106","Arena 1","Exploration","CH2_14.01.16_DVR2","F","ld0096",96,"High",167.329,"0.139441",4,7.76,921,6,23.16,918.32,20,444.6,444.6,603.12,24,16.96,602.32,2,673.92,0,3,36.96,589.44,21,43.96,600.68,1,1200.04,0,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   106","Arena 2","Exploration","CH2_14.01.16_DVR3","F","ld0072",72,"Low",644.149,"0.541301",1,1.56,980.8,7,11,540.04,42,331.8,321.92,304,49,293.36,300.8,7,421.48,0,11,32.6,262.24,47,414.16,269.24,1,1190.16,0,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   106","Arena 3","Exploration","CH2_14.01.16_DVR3","F","ld0122",122,"High",783.135,"0.652613",3,9.08,550.44,14,38.8,86.8,87,581.12,581.12,90.04,90,173.76,89.44,8,324.24,0,15,50.2,86.56,95,244.48,88.92,1,1200.04,0,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   106","Arena 4","Exploration","CH2_19.12.15_DVR1","F","ld0122",122,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   106","Arena 4","Exploration","CH2_14.01.16_DVR2","F","ld0033",33,"High",280.172,"0.233515",2,26.6,839.92,5,180.08,839,22,801.96,801.88,2.36,21,19.88,23.28,2,291.8,835.92,5,30.6,834.16,26,75.68,0,1,1199.96,0,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   107","Arena 1","Exploration","CH3_19.12.15_DVR1","F","ld0087",87,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,"5/09/2015","SP","5/09/2015",7.17,4.99,1.276,1.1,38,51,"ALIVE","",""
"Result 1","Trial   107","Arena 1","Exploration","CH3_14.01.16_DVR3","F","ld0085",85,"High",605.703,"0.504752",13,29.52,308.96,22,89.52,307.96,26,336.92,336.92,203.2,44,185.84,202.28,9,438.16,0,15,138.8,184.08,33,286.16,199.28,1,1200.04,0,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   107","Arena 2","Exploration","CH3_19.12.15_DVR1","F","ld0037",37,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   107","Arena 2","Exploration","CH3_14.01.16_DVR2","F","ld0025",25,"Low",214.684,"0.178903",0,0,NA,2,10.24,615.92,23,555,555,498.32,24,21.88,497.4,2,455.76,0,3,73.88,418.52,24,115.4,425.72,1,1200.04,0,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   107","Arena 2","Exploration","CH3_14.01.16_DVR3","F","ld0091",91,"Low",142.746,"0.118955",3,1.76,70.52,5,17.24,59.08,4,1091.96,1091.96,79.92,5,1,79.76,2,97.4,0,3,5.6,77.36,5,5.08,78.88,1,1200.04,0,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   107","Arena 3","Exploration","CH3_14.01.16_DVR2","F","ld0032",32,"Low",160.954,"0.134128",2,1.08,595.32,3,11.08,593.6,6,639.96,639.96,413.08,7,81.08,411.24,2,459.8,0,3,9.92,401.76,7,90.16,404.4,1,1200.04,0,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   107","Arena 3","Exploration","CH3_14.01.16_DVR3","F","ld0139",139,"Low",400.61,"0.333842",2,10.16,539.56,11,41.56,537.96,30,528.12,528.12,108.52,33,321.88,108.16,5,197.72,0,7,71.92,104.48,32,402.28,106.08,1,1200.04,0,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   107","Arena 4","Exploration","CH3_14.01.16_DVR2","F","ld0040",40,"High",133.962,"0.111635",1,1.52,992.96,3,50.56,992,12,738.64,738.64,249.6,15,14.44,246.08,2,166.88,992.72,4,271.36,0,14,23.16,244.68,1,1200.04,0,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   108","Arena 1","Exploration","CH4_19.12.15_DVR1","F","ld0102",102,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   108","Arena 2","Exploration","CH4_19.12.15_DVR1","F","ld0089",89,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,"5/09/2015","SP","5/09/2015",7.51,5.23,1.198,1.1,39,62,"DEAD","14/08/2017","regrown tail at the tip"
"Result 1","Trial   108","Arena 2","Exploration","CH4_14.01.16_DVR3","F","ld0098",98,"High",598.832,"0.502865",4,10.2,396.32,10,37.36,152.44,78,634.76,625.84,0,90,192.92,180.4,6,182.92,83.96,12,53.2,171.6,83,329.16,176.92,2,1191.12,0,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   108","Arena 3","Exploration","CH4_14.01.16_DVR2","F","ld0152",152,"Low",442.163,"0.368469",1,1.2,1100.32,3,37.48,1098.84,24,188.88,188.88,621.56,30,59,620.32,5,736,0,10,52,611.56,30,223.16,617.2,1,1200.04,0,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   108","Arena 3","Exploration","CH4_14.01.16_DVR3","F","ld0079",79,"High",151.718,"0.126432",0,0,NA,2,1.04,1131.28,5,363.2,363.2,768.6,7,686.44,95.68,1,37.6,1099.72,3,40.64,10.12,7,758.6,0,1,1200.04,0,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   108","Arena 4","Exploration","CH4_14.01.16_DVR2","F","ld0016",16,"High",24.4338,"0.0203615",0,0,NA,1,50.28,0,1,1146.64,1146.64,53.4,1,1.24,52.16,1,50.48,0,1,1.36,50.48,1,1.56,51.84,1,1200.04,0,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   108","Arena 4","Exploration","CH4_14.01.16_DVR3","F","ld0130",130,"Low",384.37,"0.320308",1,0.64,970.68,3,4.48,969.84,18,857.72,857.72,102.84,25,90.2,101.2,4,165.44,0,8,22.72,99.04,22,154.16,100.8,1,1200.04,0,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   109","Arena 1","Exploration","CH1_15.01.16_DVR2","F","ld0103",103,"Low",532.14,"0.44345",0,0,NA,2,3.32,600.64,44,229.52,229.52,368.08,47,170.16,363.2,5,484.6,25.24,10,69.84,24.32,50,416.08,0,1,1200.04,0,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   109","Arena 1","Exploration","CH1_15.01.16_DVR3","F","ld0086",86,"High",191.408,"0.159507",1,9.52,137.04,2,4.08,135.36,9,823.28,823.28,152.84,11,68.6,152.48,2,171.84,0,4,29.28,147.92,12,175.64,151.48,1,1200.04,0,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   109","Arena 1","Novel","CH1_20.12.15_DVR1","F","ld0055",50,"Low",1057.37,"1.14315",6,17.12,297.04,22,58.8,358.12,32,405.64,130.6,275.08,42,67.68,275.04,13,184.28,359,24,118.96,356.4,44,491.16,275.04,1,925,275.04,50,NA,"1/09/2015","SP","1/09/2015",7.06,5.12,0.943,0.9,37,56,"ALIVE","","Updated tc from tc0115 on 6/12/16"
"Result 1","Trial   109","Arena 2","Exploration","CH1_15.01.16_DVR2","F","ld0148",148,"Low",319.458,"0.266215",2,3.44,309,4,9.12,306.44,35,251.72,251.72,505.92,48,280.4,321.44,2,336.64,0,5,23.52,312.08,39,587.84,317.12,1,1200.04,0,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   109","Arena 2","Exploration","CH1_15.01.16_DVR3","F","ld0082",82,"Low",654.657,"0.545548",0,0,NA,0,0,NA,20,542.88,542.88,227.72,27,180.04,187.44,5,203.84,0,10,26.48,152.4,26,426.84,157.12,1,1200.04,0,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   109","Arena 3","Exploration","CH1_15.01.16_DVR3","F","ld0073",73,"Low",54.7921,"0.0456601",1,1.08,152.64,2,2.52,151.4,3,1041.8,1041.8,158.08,3,1.12,157.12,1,154.24,0,1,2.4,154.24,3,1.6,156.64,1,1200.04,0,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   109","Arena 3","Novel","CH1_20.12.15_DVR1","F","ld0019",19,"High",866.235,"0.721863",0,0,NA,6,22.84,69.4,13,2.8,2.8,231.6,20,466.32,231.36,8,181.64,79.44,23,143.52,66,29,872.08,0,1,1200.04,0,19,NA,"30/08/2015","UNSWKen","30/08/2015",7.21,4.93,1.287,1.3,41,66,"ALIVE","",""
"Result 1","Trial   109","Arena 4","Exploration","CH1_15.01.16_DVR2","F","ld0126",126,"High",339.635,"0.283029",2,2.44,325.2,6,10.12,208.72,26,509,509,220.32,33,318.28,215.72,4,316.52,0,7,31.44,208.72,29,343.08,215.08,1,1200.04,0,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   109","Arena 4","Exploration","CH1_15.01.16_DVR3","F","ld0121",121,"High",384.674,"0.320561",0,0,NA,0,0,NA,29,549.6,549.6,285.48,33,300,231.6,3,218.48,0,5,16.16,158.88,31,415.8,164.48,1,1200.04,0,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   109","Arena 4","Novel","CH1_20.12.15_DVR1","F","ld0112",112,"High",562.253,"0.687552",4,1.56,597.04,11,78.8,589.76,1,382.28,0.04,726.88,6,71.48,382.24,5,297.6,590.16,12,107.92,393.08,9,412.24,382.24,1,817.8,382.24,112,NA,"5/09/2015","SP","5/09/2015",7.12,5.04,1.29,1.1,41,64,"ALIVE","","1 bite marks on ventral "
"Result 1","Trial   110","Arena 1","Exploration","CH2_15.01.16_DVR2","F","ld0096",96,"High",353.68,"0.294733",2,6.68,741.36,6,94.08,0,31,426.6,426.6,223.88,36,255.28,223.64,4,317.28,0,8,44.92,208.56,37,402.04,217.92,1,1200.04,0,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   110","Arena 2","Exploration","CH2_15.01.16_DVR3","F","ld0072",72,"Low",102.325,"0.085271",0,0,NA,4,2.36,31.28,2,1049.76,1049.76,150.24,2,0.84,149.44,1,147.04,0,1,1.16,147.04,2,2.08,148.2,1,1200.04,0,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   110","Arena 2","Novel","CH2_20.12.15_DVR1","F","ld0031",31,"Low",1011.15,"1.0364",1,0.56,876,12,51,361,10,435.92,211.56,575.44,24,207.84,224.36,12,291.8,366.56,24,81.48,359.8,23,390.84,224.36,1,975.68,224.36,31,NA,"30/08/2015","UNSWKen","30/08/2015",7.38,5.01,1.22,1.2,41,55,"ALIVE","","bite marks (i.e. from copulation) on ventral. Updated tc from tc0051on 6/12/16"
"Result 1","Trial   110","Arena 3","Exploration","CH2_15.01.16_DVR3","F","ld0122",122,"High",229.144,"0.190954",3,11.64,93.48,7,22.36,89.48,8,982.12,982.12,111.8,10,8.8,111.08,4,170.8,0,6,33.76,101.32,10,13.36,109.96,1,1200.04,0,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   110","Arena 3","Novel","CH2_20.12.15_DVR1","F","ld0029",29,"Low",8.09e-13,"8.04e-16",0,0,NA,0,0,NA,2,1200,1006.24,193.76,1,0.04,193.8,0,0,NA,0,0,NA,1,0.04,193.8,1,1006.28,193.76,29,NA,"30/08/2015","UNSWKen","30/08/2015",6.96,4.99,1.113,1.3,39,60,"ALIVE","",""
"Result 1","Trial   110","Arena 4","Exploration","CH2_15.01.16_DVR2","F","ld0033",33,"High",649.716,"0.54143",5,13.32,493.12,12,119.24,491.92,62,564.36,564.36,17.32,78,93.96,16.84,7,184.36,490.36,20,160.32,0,74,291,14.72,1,1200.04,0,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   110","Arena 4","Novel","CH2_20.12.15_DVR1","F","ld0038",38,"High",971.767,"0.988291",10,32.32,462.16,27,106.68,247.44,58,355.6,138.88,216.72,74,245.32,217.2,12,236.48,295.56,24,133.32,240.76,70,474.64,217.2,1,983.32,216.72,38,NA,"30/08/2015","UNSWKen","30/08/2015",7.29,5.22,1.172,1.1,40,61,"ALIVE","","missing digits, thus toeclip based on missing digit"
